id,Country,Year,Month,FoodPriceIndex
38787,Denmark,1990,11,61.3
6332,Sweden,1973,5,17.1
19864,Canada,1980,9,38.1
39347,Sweden,1991,2,80.6
35602,Netherlands,1989,2,68.5
44714,Japan,1994,1,94.1
64839,United Kingdom,2004,11,70.3
26956,"Taiwan, China",1984,6,42.62
10272,Spain,1975,7,9.8
67571,United States,2006,4,79.0
15071,Germany,1978,2,53.0548
5772,Denmark,1973,2,18.0
11926,United States,1976,5,25.9
2596,Portugal,1971,5,2.2
69797,France,2007,7,89.0
22210,Finland,1981,12,48.4
57457,Netherlands,2000,11,81.0
80184,United Kingdom,2013,2,102.6
79631,Portugal,2012,10,99.4
1391,South Africa,1970,9,
48717,France,1996,3,73.4
845,Israel,1970,6,0.0
66067,Denmark,2005,7,79.7
12471,Italy,1976,9,14.0
53810,Switzerland,1998,12,93.5
67499,Japan,2006,4,89.7
64969,Canada,2004,12,74.7
67160,Finland,2006,2,79.6
1282,Spain,1970,9,5.6
77080,Finland,2011,6,91.8
67721,"Taiwan, China",2006,5,70.21
33620,Turkey,1988,1,0.0
24796,South Africa,1983,4,4.6
76522,Netherlands,2011,2,94.4
76887,Austria,2011,5,91.1
70285,Israel,2007,10,81.4
50896,Greece,1997,5,66.3
51175,Switzerland,1997,7,93.4
62676,Greece,2003,9,80.8
1624,Japan,1970,11,33.5
56457,Denmark,2000,5,74.2
73632,Austria,2009,8,85.9
5742,Austria,1973,2,33.1
69786,Germany,2007,7,83.5317
40169,Canada,1991,8,60.5
78346,Italy,2012,2,96.1
78322,France,2012,2,98.4
57047,Austria,2000,9,68.5
27509,Japan,1984,10,81.9
35876,Italy,1989,4,
77691,Germany,2011,10,91.8224
10786,Mexico,1975,10,0.0
72991,"Taiwan, China",2009,3,75.75
21446,Greece,1981,7,7.4
42231,Italy,1992,9,59.8
4861,Greece,1972,8,1.4
77697,Spain,2011,10,94.9
79586,Italy,2012,10,97.0
52497,Netherlands,1998,3,78.5
79849,Canada,2012,12,92.8
40037,France,1991,7,71.1
19756,Italy,1980,8,23.9
42982,France,1993,2,70.7
34924,United Kingdom,1988,10,48.8
58484,United Kingdom,2001,6,70.1
70306,Mexico,2007,10,64.9
59301,Mexico,2001,11,47.6
44307,Sweden,1993,10,77.0
74950,Luxembourg,2010,4,90.1
18286,South Africa,1979,10,2.7
59257,France,2001,11,82.5
78856,Portugal,2012,5,97.6
5650,Israel,1973,1,0.0
56476,Greece,2000,5,72.1
50759,Japan,1997,4,94.0
44111,Mexico,1993,9,12.7
7511,Italy,1974,1,8.5
34635,Israel,1988,8,22.9
77381,Germany,2011,8,91.2875
41895,Finland,1992,7,76.1
43471,Italy,1993,5,60.6
22566,Mexico,1982,2,0.1
77834,Canada,2011,11,91.6
45316,Greece,1994,5,53.8
31782,Austria,1987,2,58.2
80802,France,2013,6,101.8
15680,Switzerland,1978,6,57.0
20136,"Taiwan, China",1980,10,41.85
5051,Mexico,1972,9,0.0
75199,Canada,2010,6,87.0
76641,Italy,2011,3,
63444,United Kingdom,2004,2,70.8
34085,Turkey,1988,4,0.0
8206,United States,1974,5,23.2
55670,Switzerland,1999,12,94.1
26424,Japan,1984,3,83.2
52987,Sweden,1998,6,76.3
17540,Switzerland,1979,6,58.2
58304,Canada,2001,5,69.9
10899,United Kingdom,1975,11,17.9
51195,Finland,1997,7,69.6
55946,United States,2000,1,68.5
2374,United Kingdom,1971,4,9.0
65455,Finland,2005,3,79.7
44249,Japan,1993,10,93.1
36386,Portugal,1989,7,51.2
14024,Japan,1977,7,64.4
3794,Japan,1972,1,34.4
32276,Germany,1987,5,66.3541
12752,Spain,1976,11,
32141,Greece,1987,4,21.1
2207,Denmark,1971,3,14.9
59545,Switzerland,2002,1,100.0
68242,Spain,2006,9,86.4
23297,France,1982,7,47.2
58327,France,2001,5,82.9
50102,Denmark,1996,12,
38310,Switzerland,1990,8,88.3
77106,Italy,2011,6,94.6
41215,Turkey,1992,2,0.1
46859,United Kingdom,1995,3,62.9
8260,Finland,1974,6,20.0
54806,Mexico,1999,6,42.0
14617,France,1977,11,28.7
7930,Switzerland,1974,4,48.5
15120,Luxembourg,1978,2,35.1
54321,Italy,1999,3,70.9
71347,France,2008,5,94.7
800,Switzerland,1970,6,38.1
44780,Turkey,1994,1,0.3
22770,Turkey,1982,3,0.0
30216,United States,1986,3,43.6
52150,Israel,1998,1,59.3
69979,Japan,2007,8,91.1
57114,Japan,2000,9,91.7
23011,Italy,1982,5,30.8
53511,Germany,1998,10,76.1324
51282,Sweden,1997,7,75.9
74579,Canada,2010,2,86.8
77382,Denmark,2011,8,95.6
81676,United States,2013,11,96.4
14096,United States,1977,7,27.9
78632,France,2012,4,99.1
53126,Portugal,1998,7,77.0
77866,Greece,2011,11,
11667,Spain,1976,4,11.2
8477,Netherlands,1974,7,45.1
35721,Italy,1989,3,49.6
3246,United States,1971,9,16.9
22172,Austria,1981,12,50.3
81382,Austria,2013,10,97.7
78072,Netherlands,2011,12,95.8
9635,Switzerland,1975,3,54.5
49501,Greece,1996,8,60.7
52165,Luxembourg,1998,1,66.3
47919,Canada,1995,10,61.2
72422,Denmark,2008,12,92.5
51241,Mexico,1997,7,31.3
366,Greece,1970,3,1.4
71695,Luxembourg,2008,7,88.8
26529,Canada,1984,4,47.7
57237,Spain,2000,10,67.2
32466,Italy,1987,6,45.9
16349,Japan,1978,10,70.2
27792,France,1984,12,56.7
23855,Turkey,1982,10,0.0
57395,Finland,2000,11,71.3
32076,United States,1987,3,45.7
77651,South Africa,2011,9,79.0
58287,Austria,2001,5,72.2
73386,Italy,2009,6,92.0
58567,Sweden,2001,6,79.4
53305,Turkey,1998,8,5.7
72780,Luxembourg,2009,2,89.7
25290,Switzerland,1983,8,74.1
48551,Germany,1996,2,75.5975
2212,Spain,1971,3,5.7
62891,Portugal,2003,10,89.1
66636,"Taiwan, China",2005,10,74.16
2751,Portugal,1971,6,2.2
68082,Denmark,2006,8,82.3
40526,Italy,1991,10,57.7
74766,Greece,2010,3,95.5
38200,Israel,1990,7,29.7
65945,Israel,2005,6,71.5
64001,"Taiwan, China",2004,5,63.72
28636,Portugal,1985,5,36.8
68270,Israel,2006,9,
67587,Austria,2006,5,78.3
6397,Spain,1973,6,7.2
53549,Japan,1998,10,97.7
13076,Greece,1977,1,3.2
39812,Sweden,1991,5,81.0
27520,Luxembourg,1984,10,52.8
35015,Turkey,1988,10,0.0
26017,Sweden,1983,12,51.4
19722,Denmark,1980,8,38.6
75105,Luxembourg,2010,5,90.3
75027,Austria,2010,5,87.1
9064,Japan,1974,11,54.9
43160,Israel,1993,3,40.3
2705,Israel,1971,6,0.0
37867,France,1990,5,69.2
28361,South Africa,1985,3,5.5
29281,"Taiwan, China",1985,9,41.83
57202,Austria,2000,10,68.6
2064,United Kingdom,1971,2,8.6
7179,United Kingdom,1973,11,12.1
21987,Sweden,1981,10,40.4
31667,France,1987,1,61.8
75902,Netherlands,2010,10,93.0
18586,"Taiwan, China",1979,12,33.46
55515,Switzerland,1999,11,93.3
51080,Luxembourg,1997,6,64.9
64122,Netherlands,2004,6,86.6
5326,Greece,1972,11,1.5
29661,Greece,1985,12,17.1
54785,Israel,1999,6,65.3
64660,Switzerland,2004,10,101.1
40742,Sweden,1991,11,81.8
23631,Italy,1982,9,32.7
51390,Luxembourg,1997,8,65.5
10381,South Africa,1975,7,1.7
37911,Mexico,1990,5,8.9
34852,Sweden,1988,9,69.1
28745,Israel,1985,6,9.9
64587,Netherlands,2004,9,85.5
36341,Italy,1989,7,50.4
46214,Canada,1994,11,60.1
52630,Luxembourg,1998,4,66.5
35066,Germany,1988,11,65.8563
36566,"Taiwan, China",1989,8,45.7
11896,Portugal,1976,5,5.0
65706,"Taiwan, China",2005,4,67.54
62074,Japan,2003,5,90.8
44377,France,1993,11,70.8
62426,Portugal,2003,7,88.0
11991,Greece,1976,6,3.1
39289,Japan,1991,2,90.7
52016,Mexico,1997,12,32.8
25184,Japan,1983,7,78.3
62736,Portugal,2003,9,89.0
49624,Canada,1996,9,62.2
11662,Denmark,1976,4,26.0
47261,"Taiwan, China",1995,5,
64776,"Taiwan, China",2004,10,68.35
57397,France,2000,11,78.6
42076,Italy,1992,8,59.6
43602,France,1993,6,70.9
2936,United States,1971,7,17.1
72576,Germany,2009,1,89.5937
21851,South Africa,1981,9,3.9
74005,Israel,2009,10,91.8
63469,Japan,2004,2,91.5
12067,Sweden,1976,6,23.2
77950,Turkey,2011,11,71.1
9291,United States,1974,12,24.6
66566,Italy,2005,10,81.6
5881,United States,1973,2,18.8
32846,"Taiwan, China",1987,8,43.93
59815,Turkey,2002,2,28.2
25779,United Kingdom,1983,11,41.1
44592,Netherlands,1993,12,74.2
61952,Netherlands,2003,4,89.7
1201,Portugal,1970,8,2.0
32951,Mexico,1987,9,3.2
61572,Denmark,2003,2,79.6
75315,Turkey,2010,6,60.5
64370,Finland,2004,8,77.3
40835,Israel,1991,12,35.9
77181,United States,2011,6,93.0
6316,Portugal,1973,5,2.6
56226,Portugal,2000,3,78.3
28915,Luxembourg,1985,7,54.5
21707,Austria,1981,9,50.7
58526,Mexico,2001,6,46.3
14439,Canada,1977,10,25.9
16940,Finland,1979,2,35.5
56011,Greece,2000,2,71.4
40751,"Taiwan, China",1991,11,49.26
301,United States,1970,2,16.4
30107,Denmark,1986,3,56.1
27161,Germany,1984,8,64.9317
70736,Greece,2008,1,92.9
72066,United States,2008,9,90.1
2396,Italy,1971,4,6.5
31676,Greece,1987,1,19.8
77226,Germany,2011,7,91.4658
43485,Luxembourg,1993,5,61.4
41585,Finland,1992,5,77.0
57025,Turkey,2000,8,12.4
44006,"Taiwan, China",1993,8,52.78
29032,France,1985,8,59.0
2457,Sweden,1971,4,14.5
51567,Netherlands,1997,9,77.0
76677,Netherlands,2011,3,94.9
73340,Switzerland,2009,6,104.9
43424,Canada,1993,5,60.6
70657,Sweden,2007,12,85.3
7941,Germany,1974,4,45.1606
11340,Switzerland,1976,2,53.6
81567,Denmark,2013,11,99.3
17212,Austria,1979,4,45.2
47931,Germany,1995,10,73.9928
64981,Germany,2004,12,79.0743
75492,Austria,2010,8,87.1
23442,Denmark,1982,8,47.1
56536,Portugal,2000,5,78.9
46297,Netherlands,1994,11,75.9
59921,Mexico,2002,3,47.0
6270,Israel,1973,5,0.0
18624,Canada,1980,1,34.2
31179,Canada,1986,10,52.4
27116,United States,1984,7,42.3
29784,Canada,1986,1,50.1
76237,Sweden,2010,12,93.5
7774,Canada,1974,3,19.1
60596,United States,2002,7,72.2
19526,South Africa,1980,6,3.0
28125,Israel,1985,2,6.3
75820,Switzerland,2010,10,101.8
69012,Denmark,2007,2,83.9
50110,Finland,1996,12,68.1
81420,Finland,2013,10,101.2
55171,United States,1999,8,67.6
10036,Portugal,1975,5,4.3
46917,Netherlands,1995,3,76.7
54537,Sweden,1999,4,76.9
67162,France,2006,2,87.6
47169,United Kingdom,1995,5,63.9
19516,"Taiwan, China",1980,6,38.46
73456,"Taiwan, China",2009,6,75.87
68690,Switzerland,2006,12,100.1
36106,United States,1989,5,51.2
14922,Spain,1978,1,15.8
54211,Portugal,1999,2,78.0
52737,Denmark,1998,5,72.0
9680,Israel,1975,3,0.0
77322,Sweden,2011,7,94.0
35121,Mexico,1988,11,6.4
70486,Portugal,2007,11,94.0
27459,Canada,1984,10,47.7
49131,South Africa,1996,5,26.2
20329,Canada,1980,12,39.2
9342,Spain,1975,1,9.2
22666,Germany,1982,3,61.1624
26231,Germany,1984,2,65.1451
56505,Luxembourg,2000,5,68.6
40230,Luxembourg,1991,8,61.5
58426,United States,2001,5,71.2
49642,Spain,1996,9,64.4
41966,Portugal,1992,7,68.0
4331,United States,1972,4,17.4
71027,Denmark,2008,3,90.0
31047,France,1986,9,61.1
36915,Switzerland,1989,11,84.2
50150,Luxembourg,1996,12,64.4
56339,Japan,2000,4,92.0
44677,Denmark,1994,1,63.3
1122,Denmark,1970,8,14.6
45096,United States,1994,3,58.8
70905,Israel,2008,2,87.6
3727,Austria,1972,1,30.5
52231,South Africa,1998,1,30.4
22987,France,1982,5,46.8
80516,Italy,2013,4,98.7
76190,Luxembourg,2010,12,91.2
11776,South Africa,1976,4,1.7
4325,Turkey,1972,4,
61031,Portugal,2002,10,86.3
27907,Austria,1985,1,56.5
5450,Switzerland,1972,12,44.9
77297,Netherlands,2011,7,95.8
79409,United Kingdom,2012,9,99.0
58116,United States,2001,3,70.8
6890,Israel,1973,9,
48707,Denmark,1996,3,
64240,Israel,2004,7,70.2
69669,Japan,2007,6,90.1
59171,Portugal,2001,10,84.9
60900,Turkey,2002,9,27.3
80286,South Africa,2013,2,87.1
45904,Canada,1994,9,59.8
8705,Switzerland,1974,9,52.3
49297,Austria,1996,7,67.1
70997,Austria,2008,3,
18226,Mexico,1979,10,0.1
66945,Turkey,2005,12,39.6
44326,South Africa,1993,10,20.8
30732,Spain,1986,7,40.5
23831,Portugal,1982,10,19.2
51812,Spain,1997,11,64.0
72719,Canada,2009,2,86.3
31507,Spain,1986,12,41.5
49071,Mexico,1996,5,26.0
32502,Netherlands,1987,6,67.6
57421,Italy,2000,11,72.3
45936,Greece,1994,9,54.4
23602,Spain,1982,9,27.2
11942,Austria,1976,6,40.7
7637,Spain,1974,2,7.7
54512,Netherlands,1999,4,80.5
15415,Israel,1978,4,0.0
44200,Switzerland,1993,10,91.2
51051,Greece,1997,6,66.7
61901,Greece,2003,4,84.1
69341,Greece,2007,4,89.0
7882,Sweden,1974,3,18.2
18995,Luxembourg,1980,3,37.1
21925,Israel,1981,10,0.1
75044,Canada,2010,5,87.0
71064,Japan,2008,3,91.9
72875,Switzerland,2009,3,105.1
15847,Denmark,1978,7,32.3
3871,South Africa,1972,1,1.1
2022,Austria,1971,2,29.2
42519,United Kingdom,1992,11,59.3
19399,Canada,1980,6,36.5
979,United Kingdom,1970,7,8.2
45767,Spain,1994,8,59.5
10216,"Taiwan, China",1975,6,27.42
20664,United Kingdom,1981,2,34.8
36939,United Kingdom,1989,11,52.8
19555,Switzerland,1980,7,63.5
32201,Portugal,1987,4,43.6
7644,United Kingdom,1974,2,12.8
11854,Japan,1976,5,63.8
3455,Finland,1971,11,14.5
18177,Spain,1979,10,19.2
28904,Japan,1985,7,82.9
19001,Mexico,1980,3,0.1
28661,"Taiwan, China",1985,5,40.94
37031,"Taiwan, China",1989,11,45.64
79451,Mexico,2012,9,
13199,Canada,1977,2,23.4
38806,Greece,1990,11,34.7
10611,Italy,1975,9,11.6
62151,South Africa,2003,5,47.4
26242,France,1984,2,54.1
81121,Greece,2013,8,99.4
76925,Finland,2011,5,91.4
11030,Switzerland,1975,12,53.6
72237,Austria,2008,11,87.4
30577,Spain,1986,6,39.6
53172,Austria,1998,8,68.7
25336,Italy,1983,8,35.4
11695,Israel,1976,4,0.0
74485,Luxembourg,2010,1,89.5
1701,South Africa,1970,11,1.0
59317,Netherlands,2001,11,86.1
13136,Portugal,1977,1,6.1
16765,Switzerland,1979,1,56.4
38930,Switzerland,1990,12,88.5
38321,Germany,1990,8,69.27
7496,Greece,1974,1,2.2
33691,Greece,1988,2,21.8
6070,Switzerland,1973,4,45.7
44840,Finland,1994,2,75.4
31384,Japan,1986,11,80.6
62550,Luxembourg,2003,8,76.8
48027,Sweden,1995,10,79.7
11541,Italy,1976,3,12.8
61526,United States,2003,1,72.5
14626,Greece,1977,11,3.5
1750,Finland,1970,12,13.6
12137,France,1976,7,24.3
79896,Italy,2012,12,97.6
77084,United Kingdom,2011,6,96.5
27936,Germany,1985,1,65.1451
18862,Netherlands,1980,2,60.0
7270,Turkey,1973,11,0.0
60647,Spain,2002,8,74.4
30366,"Taiwan, China",1986,4,40.72
37595,Luxembourg,1990,3,58.7
33006,United States,1987,9,46.3
32000,Israel,1987,3,19.5
33022,Austria,1987,10,58.8
18326,Germany,1979,11,54.2639
27706,Portugal,1984,11,33.2
54605,Finland,1999,5,71.6
45716,United States,1994,7,
1796,Mexico,1970,12,0.0
24907,Netherlands,1983,5,67.4
12270,Switzerland,1976,8,53.7
59247,Denmark,2001,11,76.5
54740,Switzerland,1999,6,94.5
33001,"Taiwan, China",1987,9,43.59
68961,"Taiwan, China",2007,1,69.46
38341,Greece,1990,8,33.5
19017,Netherlands,1980,3,60.1
67791,Greece,2006,6,85.4
1265,Switzerland,1970,9,38.3
54701,"Taiwan, China",1999,5,62.38
48706,Germany,1996,3,
20042,France,1980,10,37.5
27336,Greece,1984,9,12.9
15226,Germany,1978,3,53.1971
71652,Spain,2008,7,94.5
77542,Spain,2011,9,94.8
73674,United Kingdom,2009,8,87.5
8842,Austria,1974,10,36.9
27675,Luxembourg,1984,11,52.8
77525,Switzerland,2011,9,98.8
39926,Mexico,1991,6,10.9
20950,Switzerland,1981,4,66.5
75559,Japan,2010,8,92.6
39145,Luxembourg,1991,1,60.0
71391,Mexico,2008,5,67.9
7012,Denmark,1973,10,20.0
17345,Turkey,1979,4,0.0
57220,Switzerland,2000,10,95.2
80054,Japan,2013,1,93.6
47782,Spain,1995,9,62.3
43181,Mexico,1993,3,12.5
23944,Japan,1982,11,77.2
49397,Netherlands,1996,7,75.6
13626,"Taiwan, China",1977,4,27.5
27615,Switzerland,1984,11,
76612,Spain,2011,3,93.6
68341,"Taiwan, China",2006,9,69.93
66336,South Africa,2005,8,48.7
43935,Israel,1993,8,41.0
80825,Israel,2013,6,101.4
71345,Finland,2008,5,87.9
69581,"Taiwan, China",2007,5,68.51
81555,Switzerland,2013,11,99.8
55719,Japan,1999,12,91.1
22931,United States,1982,4,40.2
1347,Netherlands,1970,9,35.5
26554,United Kingdom,1984,4,42.5
62091,Mexico,2003,5,
25959,Japan,1983,12,78.3
51662,France,1997,10,74.7
54236,"Taiwan, China",1999,2,63.3
12290,Finland,1976,8,29.7
72525,Turkey,2008,12,55.2
24561,Italy,1983,3,34.5
40187,Spain,1991,8,52.6
46884,Japan,1995,3,91.9
50294,Japan,1997,1,92.3
64006,United States,2004,5,76.8
76021,Italy,2010,11,92.2
74780,Israel,2010,3,90.6
40497,Spain,1991,10,53.8
40905,Turkey,1991,12,0.1
31512,France,1986,12,61.3
25465,Finland,1983,9,56.0
72459,Japan,2008,12,94.2
11980,Finland,1976,6,27.4
66137,Netherlands,2005,7,84.8
50681,South Africa,1997,3,28.9
53626,South Africa,1998,10,31.8
30852,Austria,1986,8,58.8
72071,South Africa,2008,9,68.4
72455,Israel,2008,12,88.6
62817,Spain,2003,10,78.1
57156,Portugal,2000,9,80.7
34061,Portugal,1988,4,45.9
67565,Turkey,2006,4,41.9
5867,Sweden,1973,2,16.8
24715,Israel,1983,4,0.5
50572,Spain,1997,3,63.3
16324,United Kingdom,1978,10,
45422,Austria,1994,6,67.9
2051,Germany,1971,2,37.4086
60136,South Africa,2002,4,42.2
41719,Canada,1992,6,59.7
78205,Luxembourg,2012,1,93.3
49112,Sweden,1996,5,75.1
28854,Canada,1985,7,49.6
56040,Luxembourg,2000,2,68.1
55225,Finland,1999,9,69.8
1934,Japan,1971,1,34.3
40956,Germany,1992,1,72.4773
25871,"Taiwan, China",1983,11,41.75
50515,Turkey,1997,2,2.3
55641,South Africa,1999,11,33.5
11827,France,1976,5,24.1
12385,Turkey,1976,8,0.0
8200,Turkey,1974,5,0.0
36997,Netherlands,1989,11,69.9
21071,United States,1981,4,38.9
40374,Japan,1991,9,90.9
4382,Spain,1972,5,6.3
42351,Germany,1992,10,71.8533
17811,"Taiwan, China",1979,7,33.36
48861,Germany,1996,4,76.3107
8356,"Taiwan, China",1974,6,22.91
7642,France,1974,2,
67696,Portugal,2006,5,
70986,South Africa,2008,2,61.5
24992,Denmark,1983,6,48.2
29435,Turkey,1985,10,0.0
53250,Luxembourg,1998,8,67.4
1444,United Kingdom,1970,10,8.2
45774,United Kingdom,1994,8,61.6
5162,France,1972,10,16.4
78501,Italy,2012,3,96.2
57871,Greece,2001,2,72.6
80519,Japan,2013,4,91.6
17564,United Kingdom,1979,6,29.1
7431,United States,1973,12,21.9
47655,Israel,1995,8,47.8
33311,"Taiwan, China",1987,11,42.32
10082,Austria,1975,6,38.7
6781,Portugal,1973,8,2.6
66270,Luxembourg,2005,8,79.7
41857,Austria,1992,7,65.1
80315,Switzerland,2013,3,99.3
68891,Italy,2007,1,84.3
26561,Greece,1984,4,12.6
36712,Sweden,1989,9,73.1
56955,Israel,2000,8,66.8
20221,Italy,1980,11,24.9
42776,South Africa,1992,12,20.1
66544,United Kingdom,2005,10,71.0
80096,Portugal,2013,1,99.9
13222,France,1977,2,26.2
76555,Turkey,2011,2,67.3
25777,France,1983,11,53.2
37270,Israel,1990,1,28.3
80716,Portugal,2013,5,100.6
41846,South Africa,1992,6,19.1
46740,Luxembourg,1995,2,64.0
65517,Netherlands,2005,3,85.7
58305,Switzerland,2001,5,97.1
977,France,1970,7,14.0
56617,Spain,2000,6,65.7
61542,Austria,2003,2,73.6
23894,Canada,1982,11,44.1
48041,United States,1995,10,61.6
60366,Italy,2002,6,77.6
23072,Sweden,1982,5,43.4
28389,Canada,1985,4,49.4
51350,Finland,1997,8,69.2
54667,Netherlands,1999,5,80.5
31937,Austria,1987,3,58.4
62071,Italy,2003,5,79.6
47382,Netherlands,1995,6,76.5
79976,South Africa,2012,12,86.8
20761,United States,1981,2,38.7
72587,France,2009,1,94.6
64396,Italy,2004,8,81.6
58752,Austria,2001,8,71.1
49519,Japan,1996,8,91.9
36571,United States,1989,8,51.4
53892,Netherlands,1998,12,79.8
50050,Turkey,1996,11,2.0
26482,Sweden,1984,3,53.7
25494,Japan,1983,9,79.8
33106,Mexico,1987,10,3.5
63442,France,2004,2,86.2
5222,Netherlands,1972,10,40.2
32070,Turkey,1987,3,0.0
40801,Germany,1991,12,71.7641
52381,United States,1998,2,65.9
64374,United Kingdom,2004,8,69.7
64861,Italy,2004,11,81.1
51700,Luxembourg,1997,10,65.9
41371,"Taiwan, China",1992,3,50.66
29630,Switzerland,1985,12,79.7
16937,Spain,1979,2,18.0
36402,Sweden,1989,7,72.4
27287,Austria,1984,9,56.3
23764,United Kingdom,1982,10,38.5
40370,Israel,1991,9,35.3
229,Japan,1970,2,32.9
67671,Mexico,2006,5,58.5
4210,Switzerland,1972,4,42.0
2815,Switzerland,1971,7,40.5
25250,Turkey,1983,7,0.0
6584,Japan,1973,7,39.5
29380,Luxembourg,1985,10,
36651,Italy,1989,9,50.9
77215,Switzerland,2011,7,100.4
19566,Germany,1980,7,56.6108
72191,Portugal,2008,10,97.1
67411,"Taiwan, China",2006,3,67.46
55011,"Taiwan, China",1999,7,61.78
47266,United States,1995,5,61.2
46616,Portugal,1995,1,72.4
42602,Sweden,1992,11,75.5
59901,Italy,2002,3,77.1
78610,Switzerland,2012,4,98.2
41920,Israel,1992,7,36.9
20700,Luxembourg,1981,2,39.4
78537,Netherlands,2012,3,96.9
55010,Turkey,1999,7,8.2
23390,Turkey,1982,7,0.0
75995,Finland,2010,11,88.1
59826,South Africa,2002,2,40.7
45179,Japan,1994,4,93.8
61571,Germany,2003,2,79.6092
60746,"Taiwan, China",2002,8,63.82
20756,"Taiwan, China",1981,2,39.64
9976,Greece,1975,5,2.6
61216,United States,2002,11,72.4
20266,Portugal,1980,11,12.8
66565,Israel,2005,10,73.8
70942,Netherlands,2008,2,90.5
35104,Japan,1988,11,82.4
15246,Greece,1978,3,3.8
23856,"Taiwan, China",1982,10,42.72
16311,Germany,1978,10,52.4859
6869,United Kingdom,1973,9,11.6
27769,Canada,1984,12,47.6
42477,Austria,1992,11,65.9
66317,Sweden,2005,8,80.4
59246,Germany,2001,11,78.7177
67140,Switzerland,2006,2,101.0
2011,South Africa,1971,1,1.0
43290,Finland,1993,4,76.6
48585,Israel,1996,2,50.3
35491,South Africa,1989,1,10.6
66481,"Taiwan, China",2005,9,74.76
14996,Portugal,1978,1,
77430,Luxembourg,2011,8,93.3
41631,Mexico,1992,5,12.0
1527,Sweden,1970,10,13.9
51886,Portugal,1997,11,74.3
55271,Mexico,1999,9,
57327,Sweden,2000,10,76.5
28565,Finland,1985,5,64.5
57889,Japan,2001,2,93.2
31355,Finland,1986,11,66.7
42311,South Africa,1992,9,20.1
58819,Japan,2001,8,91.4
44844,United Kingdom,1994,2,60.7
78252,Sweden,2012,1,94.3
10517,Sweden,1975,8,21.1
16747,Austria,1979,1,44.7
13307,Sweden,1977,2,24.7
18501,Greece,1979,12,5.1
28879,United Kingdom,1985,7,44.0
61211,"Taiwan, China",2002,11,63.1
20999,Japan,1981,4,77.7
55204,Canada,1999,9,64.3
20505,Finland,1981,1,42.9
15072,Denmark,1978,2,31.6
76401,"Taiwan, China",2011,1,78.35
52774,Japan,1998,5,95.8
35410,Israel,1989,1,27.2
71814,United Kingdom,2008,8,85.7
25350,Luxembourg,1983,8,
616,South Africa,1970,4,1.0
13911,Portugal,1977,6,7.5
16105,Turkey,1978,8,0.0
24062,Denmark,1982,12,47.5
57490,Turkey,2000,11,13.8
80182,France,2013,2,99.8
50262,Spain,1997,1,64.4
33596,Portugal,1988,1,45.0
47467,Denmark,1995,7,66.8
55061,Germany,1999,8,75.4192
25870,Turkey,1983,11,0.0
1536,"Taiwan, China",1970,10,13.67
19400,Switzerland,1980,6,62.5
76832,Netherlands,2011,4,95.6
42921,"Taiwan, China",1993,1,51.47
24941,"Taiwan, China",1983,5,43.19
43950,Luxembourg,1993,8,61.4
33815,Switzerland,1988,3,83.6
12997,Sweden,1976,12,23.7
38049,Japan,1990,6,85.7
77700,Finland,2011,10,92.1
57374,Canada,2000,11,66.3
16437,Austria,1978,11,44.0
77547,France,2011,9,97.0
51146,South Africa,1997,6,29.4
76141,Germany,2010,12,90.3069
42540,Israel,1992,11,39.0
54306,Greece,1999,3,70.0
55777,Sweden,1999,12,76.2
71061,Italy,2008,3,89.0
74902,Denmark,2010,4,
11871,Mexico,1976,5,0.0
7334,United Kingdom,1973,12,12.3
78466,Germany,2012,3,94.9426
11771,United States,1976,4,25.8
69591,South Africa,2007,5,55.7
2726,Mexico,1971,6,0.0
79252,France,2012,8,98.8
17500,Turkey,1979,5,0.0
44069,United Kingdom,1993,9,60.9
51019,Canada,1997,6,63.8
49481,Germany,1996,8,75.33
44974,Canada,1994,3,59.7
64677,Spain,2004,10,80.4
10122,France,1975,6,21.9
9181,Germany,1974,12,45.9429
27614,Canada,1984,11,47.7
22901,Portugal,1982,4,18.8
73512,Spain,2009,7,92.5
67937,France,2006,7,88.3
62761,"Taiwan, China",2003,9,63.23
49552,Netherlands,1996,8,74.3
10875,Switzerland,1975,11,53.5
22390,Israel,1982,1,0.1
24406,Italy,1983,2,34.2
15524,Canada,1978,5,29.0
80515,Israel,2013,4,100.8
54631,Italy,1999,5,71.1
36771,Germany,1989,10,67.4209
1747,Spain,1970,12,
2362,Denmark,1971,4,15.0
29497,France,1985,11,59.4
37806,"Taiwan, China",1990,4,46.8
81291,Italy,2013,9,98.5
31301,United States,1986,10,44.8
23740,Switzerland,1982,10,75.0
53357,Denmark,1998,9,71.8
69525,Luxembourg,2007,5,83.3
20421,Portugal,1980,12,13.1
15126,Mexico,1978,2,0.0
51396,Mexico,1997,8,31.6
26031,United States,1983,12,40.9
26651,United States,1984,4,42.4
3550,Turkey,1971,11,0.0
41577,Denmark,1992,5,63.3
46961,South Africa,1995,3,25.5
45606,Germany,1994,7,74.7952
24380,Finland,1983,2,53.2
3517,Netherlands,1971,11,37.6
27937,Denmark,1985,1,54.2
76904,Canada,2011,5,90.7
80596,South Africa,2013,4,87.4
29756,South Africa,1985,12,6.4
21375,Turkey,1981,6,0.0
48036,"Taiwan, China",1995,10,59.54
72887,Denmark,2009,3,92.0
65107,Austria,2005,1,76.6
7746,South Africa,1974,2,1.3
55636,United States,1999,11,68.0
